,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,label
18,7.6860805860806,15.497354497354497,16.489252336448647,14.569066515495072,0.9399703250113509,0.8595675678535636,0.8515567046763797,0.8708675807732734,0.5390954100101684,0.4452676048832789,0.4401808253505896,0.4483465380297639,717.955036630037,1678.3553476946322,1774.953831775705,1543.305083144367,0.1694705972255768,0.14052779506024268,0.14442990217486315,0.14247798199652723,0.4116680668033128,0.3748703710087564,0.3800393429302592,0.37746255707888066,PBM
19,9.411996336996356,17.271069538926657,17.991401869158913,16.42167422524564,0.9306154346147781,0.846695873548282,0.8401111346039883,0.8574339277430518,0.49830597745582045,0.4188552345245532,0.41820501468112864,0.42372464727918524,903.8553113553127,1988.9348072562339,2077.871214953277,1849.6215986394539,0.15371092754162846,0.1253613305073643,0.12868771835968276,0.12650719990534603,0.3920598519889896,0.3540640203513544,0.3587307045120096,0.3556785063865204,PBM
20,8.06520146520147,16.893140589569143,18.22794392523363,16.405517762660605,0.942129068771946,0.8609120162705304,0.8505113618371095,0.8665218875630145,0.6011598910633994,0.5094585469724123,0.5022196474396061,0.5100449525585389,987.8964285714293,2386.0051020408123,2560.4830841121484,2289.7697467876014,0.23891717905110801,0.20638650848818937,0.20947826666084346,0.20788522449743688,0.48879154969281946,0.4542978191541198,0.4576879577406898,0.45594432170763666,PBM
21,9.689517345399718,18.30658981149712,18.53776250477281,16.540271070260147,0.9273131250796477,0.8163087242400839,0.8122865746161019,0.84378118930278,0.5833234528151232,0.5296469492396689,0.5356132121093906,0.538363251313821,787.1987179487185,2007.8476398192856,2039.9407407407416,1707.5583424209367,0.27825312977029815,0.2386928735358575,0.24301815338639818,0.24197521422966306,0.5274970424280103,0.48856204676157305,0.49296871440934076,0.49190976228335115,PBM
22,8.381986531986529,14.83922025272782,15.645473863153441,14.255617371803158,0.9407313768246861,0.8628230503550872,0.8540681096433774,0.8751532180292544,0.6032903165038574,0.5592555690453074,0.5585928239559552,0.5618588974977052,770.4566498316499,1794.459352223229,1901.7579260518519,1633.1641437012129,0.2833711669515015,0.25478884990886863,0.2594863372147111,0.2562358867475871,0.5323261847321635,0.5047661338767376,0.5093980145374647,0.506197478013855,PBM
23,4.970975628992827,7.624533715925391,7.952340223330955,7.335086880280562,0.9780500173593596,0.947602235596053,0.9445902413661189,0.9551348994297415,0.6064355619509555,0.5820691224973205,0.5826195905708507,0.5835170914611473,211.751683886742,506.82021361390053,535.0988991842873,433.96011477761823,0.2901520721260355,0.278238913033418,0.2800917742497918,0.2782320354892813,0.5386576576324108,0.5274835666003426,0.529236973623151,0.5274770473577797,PBM
24,5.123076923076928,9.481103552532124,10.3288785046729,10.020786092214665,0.9350987871339661,0.8689871622930379,0.8503747256115605,0.8561945200943075,0.8108249445371116,0.7823372321964772,0.7813355589646896,0.7819932438805207,579.5340659340659,1197.6019463340895,1356.6591588785045,1314.5408163265306,0.6160034212772882,0.5891962924809424,0.5895489704340987,0.5868772396235941,0.7848588543663684,0.7675912274648157,0.7678209234151533,0.766079134047909,PBM
25,6.108791208791214,10.932634164777031,11.90205607476636,10.645880574452008,0.9376749129252673,0.8668178166503684,0.8473951629502483,0.8677152507886556,0.7830792616962339,0.757438101596803,0.7563290093039062,0.7610215180180215,681.6439560439567,1489.291005291006,1693.393831775702,1479.2555744520046,0.5754436486132918,0.5463517590835784,0.5461144947156958,0.5475421323916109,0.7585800212326264,0.7391561127959224,0.7389955985766734,0.7399608992315816,PBM
26,6.38031135531136,11.617441421012836,12.645700934579448,12.339758125472397,0.9399014145276979,0.87769115945749,0.8623219761354546,0.8650312967462663,0.7603725907058388,0.7303300799979435,0.7302343478565526,0.7279538207505976,710.1366300366305,1475.7708805744505,1649.22093457944,1628.5239984882824,0.5373363147650585,0.5078744258579376,0.5084535821905843,0.5051868775455919,0.7330322740269071,0.7126530894186439,0.7130593118321815,0.7107649945977867,PBM
27,6.353388278388286,11.818972033257733,12.84775700934579,12.009826152683285,0.9381945998222111,0.8734099450363403,0.8564459025408034,0.8655696561718967,0.7575478225099952,0.7224242991151134,0.7231913130924845,0.7262005544931501,774.4108974358978,1618.820011337868,1822.8423364485982,1719.080782312923,0.5242680114452098,0.49344299164614097,0.4945003340903131,0.4927183667149137,0.7240635410274501,0.7024549748177039,0.7032071772175772,0.7019390049818529,PBM
28,8.34814814814814,14.007072928796308,14.06731831704209,12.82028722991331,0.9235783651383963,0.8335601299828167,0.832994965954055,0.8583892216389981,0.6251476655219084,0.5928493897815912,0.5987222371867773,0.5962429791542029,674.9506734006729,1484.6042178807088,1480.9046323841908,1263.134601285203,0.3366914736945773,0.30892493741441357,0.31524150973998727,0.31021508772027917,0.5802512160216274,0.5558101631082447,0.5614637207691938,0.5569695572652774,PM
29,8.817424242424247,13.875447449001605,14.402974925626864,13.399404838918365,0.9315242788291058,0.8620366532245995,0.8629876161245494,0.8853473900657216,0.5871728950988961,0.5539121245286809,0.5536109874926141,0.5499745673206493,523.6324915824916,1064.716435933928,1051.6402889927754,884.8184758701,0.29272105259242265,0.26614463429876245,0.27113844683632177,0.26622074420630115,0.5410370159170467,0.5158920762124211,0.5207095609227104,0.5159658362782377,PM
30,10.572171945701374,18.17198940644959,19.206720122184024,18.31188658669574,0.9128806188369635,0.7943158053274743,0.7827241363612711,0.8040535659329261,0.5443726721752347,0.4949911572555273,0.49517566621509473,0.4902643821688739,794.1248114630475,1888.518616606947,1986.834822451318,1799.1099859791236,0.23604885410481674,0.19982703376050415,0.2045133537469086,0.19920239114769697,0.48584859174933986,0.44702017153648016,0.4522315267060763,0.44632095082764933,PM
31,11.197963800904992,18.505764137716156,18.804734631538757,18.09432933478736,0.9068788627319887,0.8046638786822496,0.8007510311860813,0.8183360576083131,0.5596736689885254,0.5143026803847731,0.5212732522806953,0.5141405366301244,953.7181749622936,2016.8661006387283,2047.1880870561286,1875.6994080074785,0.2548140764021125,0.21963295538946262,0.22432007354835398,0.21926633659163586,0.5047911215563449,0.4686501417789849,0.47362440134388556,0.4682588350385242,PM
32,9.556944444444444,14.897011256307415,15.856693582660448,15.242894725492738,0.9299454751862073,0.8484277057532313,0.8366263585551257,0.8517008092749326,0.5643585859017214,0.5322333989389699,0.5345365426473394,0.5278163225797005,612.8835437710434,1333.5278820028464,1432.630174245645,1304.7312287057403,0.26251375461970977,0.23545830885747737,0.2386683247814687,0.2331750051213462,0.5123609612565245,0.4852404649835763,0.4885369226388817,0.48288197845989883,PM
33,8.61463046757166,17.798099392428725,19.148377243222598,17.047515189281818,0.9292667927359524,0.80661240614539,0.7920364812660814,0.8273205143727272,0.6098513340641837,0.5562312881235187,0.5548944520189205,0.5562011970615703,747.6168929110115,2069.0229007633575,2210.307751050018,1847.4701666926308,0.30703578675930326,0.26641997035159176,0.26794160685249996,0.2664008821955947,0.5541081002469674,0.5161588615451562,0.5176307630468846,0.5161403706314733,PM
34,8.335606060606061,14.731185578125668,15.629069273268172,14.588001897615053,0.9380926637750213,0.8416671194191288,0.8305614419152277,0.853017795864761,0.6109116361648863,0.5760418230248592,0.5757699175769015,0.5714892621303566,616.1946969696968,1590.0574459826635,1692.6173395665107,1476.0683141415452,0.31591945425778534,0.28684739776516377,0.28958800684679026,0.28542315790787826,0.5620671261137635,0.5355813642810622,0.53813381871686,0.5342500892914088,PM
35,8.132967032967041,16.159105851413557,17.166705202312134,15.618578003193388,0.9402109189103102,0.8457222208634089,0.8297818950560706,0.85084077692333,0.6436233038976511,0.5996606026060305,0.6022935852165999,0.6027404025032623,810.295604395605,2114.2070066685455,2317.0786589595336,2044.0628346012966,0.3479625642786706,0.3170366553280487,0.3225417712586451,0.31735279364622454,0.5898835175512794,0.5630600814549445,0.5679276109317499,0.5633407438187162,PM
36,6.823260073260076,12.39644970414201,13.423815028901732,12.893397201089519,0.9375709229667839,0.8564403140658827,0.8360705991309394,0.8498336696262698,0.7444973773400969,0.7172844743983441,0.7188213234391821,0.7154742455627673,691.099816849817,1616.4371184371194,1826.8632601156064,1690.825866441252,0.5102116216925631,0.48262851169953974,0.48603663122723734,0.48086528103921994,0.7142909923081511,0.6947146980592391,0.6971632744395228,0.6934445046571642,PM
37,6.881868131868134,12.27829435521744,13.165040462427738,12.643937259321875,0.9388796350184161,0.8610687635140449,0.8397226857069053,0.854198882081224,0.7331104009406623,0.702506915474329,0.7058445562047916,0.7019452284585808,690.2828754578757,1595.0144641683114,1821.849710982658,1673.8848501925434,0.48791141388754755,0.4607959264037906,0.4642637548865644,0.4585649577792549,0.6985065596596409,0.6788195094454715,0.6813690298851015,0.6771742447695829,PM
38,6.469597069597069,12.199023199023205,13.208231213872832,12.573119188503803,0.9395542783019225,0.8569793565102363,0.8361635391050155,0.8493470236168043,0.7329591102173093,0.7000567660053121,0.7014268490894963,0.7001047047022212,636.4534798534801,1530.6579318117783,1736.1751676300569,1612.3418803418804,0.479726589230367,0.4525807739930897,0.4554134983460855,0.4512560940563414,0.6926229776944791,0.6727412385108331,0.6748433139226361,0.6717559780577627,PM
39,3.706375950994354,4.552347160469347,4.662087922156461,4.602423467748013,0.9778255225965929,0.9686976587268235,0.9650103204121083,0.9653254054919581,0.613984426441844,0.6012638143346187,0.6028137892138201,0.6030260543666603,158.1077008239287,223.3443928383189,249.549055359074,247.40565537025122,0.2841863391500297,0.28025481359549803,0.28087354164092976,0.2801926745694737,0.5330913047030778,0.5293909836741632,0.5299750386960972,0.5293322912589725,PM
40,7.138827838827841,13.51112989574529,15.390982658959542,14.35690804921575,0.943151981975481,0.8584226704827275,0.8319703566528834,0.847132346308572,0.6889628466119431,0.6480236482711221,0.6458554188338567,0.6474178940318873,664.6342490842499,1677.668075514231,1974.967676300578,1811.456560533485,0.4033602125514904,0.3742116986015601,0.3756567246483342,0.37044449244256406,0.6351064576521722,0.6117284516855171,0.6129084145680611,0.6086415139000658,PM
41,6.236263736263739,13.444820137127827,14.316578034682072,12.72893772893773,0.9409823200775469,0.8359525275747314,0.8209904050873583,0.8474416721420662,0.7218579673722668,0.6820048048239947,0.683710536351939,0.6849065752470627,626.1026556776561,1767.7160702545325,1910.7612485549118,1643.9132149901393,0.4566499512773553,0.4262168422955863,0.4295951501219548,0.42689799259092914,0.675758796670347,0.6528528488837176,0.6554350845979752,0.6533743127724942,PM
42,6.123534798534807,12.917911148680393,14.56490173410404,13.29839391377853,0.9448461947528682,0.8511031332971413,0.8251652917655902,0.8445078147704569,0.710318061820158,0.6676934346492813,0.6656482000061316,0.6675812284317096,593.7348901098903,1626.9455245609106,1893.1816878612713,1699.0103315487938,0.4350146566269509,0.40622558494873606,0.4077647509773126,0.4035452944734003,0.6595564089802712,0.637358286169354,0.6385646020390674,0.6352521503099382,PM
43,7.833745421245427,15.389499389499399,16.551213872832356,14.723584108199505,0.9369945740104617,0.8438647650184449,0.8265440852967161,0.8513941058212817,0.6502972256092139,0.6041059944677706,0.6049290507647443,0.6068870174731876,723.6671703296705,1814.6692025922803,2001.6274682080912,1727.1600450831234,0.3518508472792473,0.32171115693559765,0.32514324862173777,0.32149818899065746,0.5931701672195318,0.5671958717547207,0.5702133360609324,0.5670081031084631,PM
44,6.707142857142861,12.038884192730364,13.184924855491332,12.77477223631071,0.9343087473369852,0.8552034779358794,0.8340473141853716,0.8426294733773033,0.7367421359009295,0.7043453135684324,0.7052819474206223,0.7037824082159784,717.1667582417585,1606.7241476472268,1823.3741502890177,1746.2506809429901,0.4891881002277641,0.4626894173516199,0.46456914430819596,0.458931233445182,0.6994198311656341,0.680212773587515,0.6815930929140904,0.6774446349667123,PM
45,6.906410256410258,14.81252935099091,15.93738728323699,14.088851319620558,0.939503854234799,0.8320847276286427,0.8133172815199999,0.8407556448651088,0.690582824388671,0.6469375401772032,0.64780271077686,0.650624945015046,667.4687728937731,1878.574528036067,2071.033988439305,1781.5674837982542,0.41374500089730204,0.38138763461714714,0.38514763767583254,0.382611133442896,0.6432301305888135,0.6175658949595153,0.6206026407257969,0.6185556833809677,PM
46,8.197069597069603,15.996618765849542,16.825526011560687,15.064619141542222,0.9413471850574482,0.8459306285585615,0.8337658244126538,0.8586322591066043,0.6293384187289399,0.5826688145450258,0.5869220132805377,0.5891931342801588,764.1293040293044,2027.696628158168,2174.466404624277,1860.531323377479,0.3301590792258721,0.29864703416570726,0.3045716077383138,0.30043977515638043,0.5745947086650487,0.5464860786568193,0.5518800664440725,0.5481238684425086,PM
47,7.906862745098065,16.482396011839864,18.333562428407774,15.182349275588091,0.9339856019512287,0.8157405067339858,0.7954042733850406,0.8504668775028261,0.6095555658419461,0.5529164010644421,0.5451685419116279,0.5556361254024824,618.1332579185529,1751.528664901075,1934.898969072166,1421.4277145972894,0.30252133908442175,0.25858538658830965,0.25423320723919457,0.25999637203687326,0.5500193988255521,0.5085129168352654,0.5042154373273339,0.5098983938363341,PM
48,8.036726998491726,16.21934880822558,17.935089728904163,15.724879264682981,0.9323280958600266,0.814223636547757,0.7887778886297332,0.8295288270728052,0.611993051836979,0.5589776772390914,0.5527442531359152,0.5607832218868044,591.406862745098,1647.3268421872567,1862.9481481481484,1511.611777535442,0.30758524827728995,0.2686404974803029,0.26388699725811954,0.26806151536271355,0.5546036857768707,0.518305409464635,0.5136993257325919,0.5177465744577298,PM
49,7.956410256410276,16.088487303318267,16.992898052691864,15.121670042062634,0.9266602226111608,0.8062660707043362,0.7920708802613733,0.8275351798239232,0.6373013501966396,0.5871339396920429,0.5880095674815032,0.5886553038951057,654.4226244343895,1753.9901853871313,1865.8552119129436,1561.4281040660533,0.33911302889876255,0.2987765487065545,0.3014384645585663,0.30040008253170136,0.5823341213588317,0.5466045633788237,0.5490341196670443,0.5480876595323976,PM
50,6.774158249158242,12.665415965842937,13.736591585210377,12.293742183119846,0.9380540796861815,0.8509738223304701,0.8377469758903272,0.8619028115500805,0.6189559138007943,0.5721897163835301,0.5696763770917559,0.5730370626694046,504.2769360269358,1224.3023677060426,1325.6689332766684,1134.516884461121,0.30465931764332416,0.27332509848295056,0.27331404023654204,0.27269001752742195,0.551959525366964,0.5228050291293597,0.5227944531424774,0.5221972975106458,PM
51,9.70211161387634,19.693799657267494,21.22138220694923,18.436282910110616,0.9256257238361966,0.7844365232935379,0.7612642183009176,0.8049625926028442,0.6024239465743436,0.5478556420927302,0.5477390010217179,0.5515145842698528,789.4469079939672,2315.3244274809153,2545.813974799542,2094.8579996884264,0.30398768452734415,0.2632268118767697,0.2687587709342297,0.2656398830431186,0.5513507817418455,0.5130563437642787,0.5184194932043255,0.5154026416726234,PM
52,9.132956259426862,17.894298177286178,19.40282550591829,17.150257049384642,0.9231866437341902,0.7942046764374227,0.7717361972606265,0.8116636072031856,0.6052906948590439,0.5555783480599876,0.554657609400682,0.5556402109458423,701.7970588235298,1903.4761645116073,2097.86147384498,1741.9921327309555,0.31339609936096535,0.2715251510664333,0.27400361939310086,0.27290984631158455,0.5598179162557817,0.5210807529226477,0.5234535503682259,0.5224077395211374,PM
53,10.088386123680259,18.584436828166368,19.138907980145092,17.27083657890637,0.9090122864596184,0.7787948673623585,0.7668293198802894,0.8008401498879373,0.6020775809791109,0.5549453267020731,0.5601500848835996,0.5596817791706471,863.4342383107091,2124.00506309394,2223.057808323789,1912.3269200810096,0.30416455095787054,0.26414862844014847,0.2711567610091089,0.2667209637535939,0.5515111521609246,0.5139539166502659,0.5207271464107752,0.5164503497468018,PM
54,10.113278388278399,17.984502676810383,19.374797687861264,18.632009016624423,0.9362385022327603,0.8477649383627532,0.8272048826563037,0.839331772147257,0.5986438926972716,0.5570700015058458,0.5609137121392227,0.556027349961892,854.6192307692311,2056.095801634266,2323.16476300578,2169.9946463792635,0.3155807051617495,0.2848634978839591,0.28845031801931226,0.28221870757958967,0.5617657030842569,0.5337260513446567,0.5370757097647522,0.5312426070822912,PM
55,8.671611721611733,16.965436273128592,18.016647398843936,16.507748661594842,0.9421894820193275,0.8492452217805541,0.8332518920037421,0.8547291697632234,0.6124865585308413,0.5693729796662212,0.5717200127185159,0.5705534192539625,786.8865384615389,2068.8389217620006,2277.146820809249,1993.5815722738796,0.32288284698741476,0.2910139868600544,0.29539616452270373,0.2908144508459877,0.5682278125782078,0.5394571223554792,0.543503601204908,0.539272149147337,PM
56,8.40302197802199,16.55903071287687,17.547468208092482,16.3594439748286,0.9369001104861651,0.8358375628604318,0.8181385632893289,0.8347756371188747,0.6307830753675152,0.5856788910563032,0.5892562080066439,0.5904718587192462,821.292307692308,2155.946088099935,2375.5648554913296,2169.8923640462144,0.34220965685337285,0.3089738501907699,0.31300271228574283,0.308506216982603,0.5849868860524763,0.5558541626998668,0.5594664532264136,0.5554333596234592,PM
57,9.70429292929293,15.079397938500033,15.502422439439027,14.41790658558675,0.9373670463938728,0.8667041449073652,0.8633763354768659,0.8821476667716478,0.5701405525358241,0.5394831759891077,0.5411317072681134,0.5387520422809081,682.3025252525249,1461.1612541510337,1492.1725456863594,1291.8726010264375,0.27791189904799923,0.25145108464444166,0.2571011796209562,0.25106623573722303,0.5271734999485457,0.5014489850866602,0.5070514565810419,0.5010651012964513,PSM
58,7.558424908424918,12.969671201814045,13.77719626168225,12.995937263794394,0.929423369353785,0.8589455044799634,0.8482838486820192,0.8602146006048559,0.6958184768062831,0.6623614097620483,0.6631642111653548,0.6637676933177262,774.8347985347989,1574.9517195767173,1684.1751401869162,1560.7815570672697,0.43888427030082305,0.4065964203640423,0.4088709439689055,0.40707931841849376,0.6624834113401052,0.6376491357824006,0.6394301713001237,0.6380276784109713,PSM
59,9.866742081447985,16.949602741860105,18.229095074455905,17.6152827543231,0.931270312919515,0.8384165792832576,0.8233595371019473,0.8414985187264705,0.5881000124117276,0.5397751907125146,0.5422893503184509,0.5390702724853903,776.5756410256415,1844.0941735472807,2003.7198930889658,1808.9210936282902,0.28410539642240507,0.24865140600347613,0.25314374746415796,0.24617040078162167,0.5330153810373628,0.49864958237571616,0.503133925972159,0.496155621535846,PSM
60,5.835714285714291,10.792611489040057,11.734018691588783,10.872637944066515,0.9306417949485953,0.8526227565213732,0.8347834503987621,0.8497832869822285,0.771695293736686,0.7421081323259482,0.7406231863325269,0.7421157604583442,632.1490842490845,1372.5532879818597,1527.2189719626165,1398.9978269085423,0.5538359931620583,0.5237524686876727,0.5238285952921651,0.5225918107752887,0.7442015809994348,0.7237074468925082,0.7237600398558662,0.7229051187917324,PSM
61,6.44532967032968,11.486394557823111,12.709719626168223,12.071617535903226,0.9337789577905019,0.8613083245497203,0.8436386894449202,0.8536793354600922,0.7558913976898278,0.7265958842812139,0.7213038696622192,0.7229989270413785,728.6869047619051,1557.4150604686297,1743.5473831775703,1643.083522297805,0.5232758557071746,0.4935805015085723,0.49318976875709647,0.491262805538986,0.7233780862779675,0.7025528460611147,0.7022747103214642,0.7009014235532597,PSM
62,10.271342383107111,18.155242249571586,18.751431844215354,17.153217011995647,0.9172440205615219,0.8227107053495932,0.8236016142913846,0.8530845507698308,0.5485798025696943,0.48832173283862984,0.49172465077797745,0.4920961568696296,886.8105580693824,1911.8801215142553,1894.4478045055375,1584.3298800436198,0.23375463522222947,0.19368619316665375,0.19749638476192666,0.19717649525486403,0.4834817837542894,0.4400979358809284,0.44440565338655025,0.4440456004228215,PSM
